BLOCK_NUMBER,BLOCK_TIMESTAMP,TIMESTAMP_SECONDS,TX_HASH,EOA,TOKEN_ADDRESS,RAW_AMOUNT,TOKEN_SYMBOL,DESTINATIONCHAIN
37130000,36:05.0,1671694565,0xad0a32288b87668bc5915a618787af2f5cbe0523584fc2b7a2e8839caf7d5860,0xb13cd07b22bc5a69f8500a1cb3a1b65618d50b22,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,391414,axlUSDC,Polygon
39291033,02:14.0,1676397734,0xfa38dc296cf120fd67c8342eea52f50ad98cc39852760c65b9939536748ba0ce,0x4190c1bf33357b351fe9dc5bb4e08ab8a4d5f82b,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,189975504,axlUSDC,Moonbeam
39705036,18:36.0,1677352716,0x209dd34ce2b033307a56c43cda834e04ea9a5afe87c72bc76cee5af59b11877d,0x12a05606abbb3eebd6b484b0273bd0ae0eae9bd6,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,77630631,axlUSDC,Moonbeam
39756848,26:33.0,1677475593,0x08a7c0c35206b3b3a99a8e3e7aff9ffa7f14da9ca1662a029fa0520fcb6bd0db,0x42600702015c4eec88fae4bb23e1dba0831c7769,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,63228947,axlUSDC,EVMOS
39613038,51:13.0,1677135073,0xff6473d43cb4aa3df41141a8374454f3c71d8328db81082db9d6da8f64644675,0xcdfc159c2ba29701f58e25184f92026358f2b95f,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,1616936818,axlUSDC,Moonbeam
39664192,31:23.0,1677259883,0x6949547b604000267dec9e966fc4767167e017e871ec0323b36f426a5f2774bc,0x638a8d6d66eae8f68ee75ace98fe2a44312ce471,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,1489535321,axlUSDC,Fantom
39415341,03:28.0,1676685808,0x0d3833eed0c6eff660a6487b1dc77069f91cb5004beb023d9c195cc9b7845d35,0x3aef315b67c2e23aae9e9c1174d05371e2c9b144,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,100674070,axlUSDC,celo
39708319,26:40.0,1677360400,0x50a2db3d50aa622449f5b1a2eb2002092d1171c8a87490a7614e028001ae6e3b,0xf04378bb468eed5870abec429efa6d45bea5c070,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,100009865,axlUSDC,Moonbeam
39631592,14:34.0,1677183274,0x3d33b92ec51e2a15835109c5e2828270bb2d8d1d59bd1e9d23376153e9659f3a,0xfaad2e4b83a6bbed6b2f8398c4449ff731b7a2ba,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,1058447143,axlUSDC,osmosis
39726191,33:27.0,1677404007,0xac471c9769aecd3405c16d39146a740c16ccd340061a34957c382fcd5566c29e,0x0d024bb4d2c30e9d8a172069eae31195a75d1fba,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,1266872,axlUSDC,binance
37135403,46:52.0,1671706012,0x9a87be0013a2b08cce987ad49a2014346f315148f80ed7891731739956319506,0xb13cd07b22bc5a69f8500a1cb3a1b65618d50b22,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,500000,axlUSDC,Avalanch
38460190,11:40.0,1674544300,0xd020e4e5587bab8998941588d67343fbb52fe86527ea9af467c0fbbe007af14a,0x8af962c13411f10214d5b50e4beacec42f37c537,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,503128,axlUSDC,Arbitrum
39014133,33:30.0,1675766010,0xcd06caeba6370686478a7a1c649d4c6c5b536024871982251223d21c20dfd091,0x8f5915a19eb2ba78bc90ad0317d9ed0d161cbfec,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,4965012,axlUSDC,Moonbeam
36572970,52:27.0,1670493147,0xb069fc3ed4a3040a8614ed18ecf36fafc0708151b77b75697c8f889b2d6c8b1e,0x7976801d47982d72697998c75aa878b737151ed7,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,1778019,axlUSDC,Moonbeam
37085297,16:16.0,1671599776,0x104dce49e4a8c68f4ce835ff2eedf817fbf32ced0cb314c1ad63be262f6222ce,0xb13cd07b22bc5a69f8500a1cb3a1b65618d50b22,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,500000,axlUSDC,Polygon
38787057,53:05.0,1675263185,0xcd7778004336eede951c315bdf64b1a8e1afcc479a4c461458fee2e4af5f41c5,0x0b402b3e1336d8e0f84d7333622e87617b254f11,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,10923940,axlUSDC,Avalanch
39113069,58:00.0,1675983480,0x616c714f37ff409ea3c549d75be584ff7fbd74d997e59134052e95b97bc914ee,0xa3728cf788487a253da0b79c3680ee85895c04f3,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,848386172,axlUSDC,celo
38988901,01:53.0,1675710113,0x09e5ee80f8f509a8e3ceff6f357988af8825e5611a0e98b6c0af9f592889e906,0x6a9641c3a0b980534804cc4980b5c345a0ea425b,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,999429656,axlUSDC,Ethereum
36758879,35:11.0,1670888111,0x7d4c30e65fc4e9c68d61c98db80f104fa9250c34cf967eb15005d340da1a90b9,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,907,axlUSDC,Moonbeam
38902400,41:34.0,1675518094,0xcd6909171064de0f36c5de3b23fe595461aaa6390fac98e4fc89347f1bc07384,0x032f81c6ae8f40e556db04041b208ef1a3b76123,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,19922884,axlUSDC,Avalanch
39650040,30:08.0,1677227408,0x7f1ae69a9be4f58e2c0278f1c0dad30130489688d509992671325d5e8a052736,0x658191594cda88744d8158813029420dcf137a32,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,359783081,axlUSDC,Avalanch
38749349,00:22.0,1675180822,0x644d713d9924693ba0a75e2a2271fd11edbc51fe8a8a646dd1b3df2c87719827,0x7dbd0f75aa91c757ae6564d41dd59669023d57a4,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,2206483,axlUSDC,Moonbeam
38996279,42:51.0,1675726971,0x23cc04bb04a3a74001c951dc7e23040d71c8f9bf6337d3901c232219e68bc9e6,0x1f82099a63784e001936df165b508086dd34eb8e,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,98458454,axlUSDC,binance
37594029,50:32.0,1672689032,0x9803e745f62c60a4ae41fa5968d41050c8c373d3b079947973530837df1fad26,0x7976801d47982d72697998c75aa878b737151ed7,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,1561176,axlUSDC,Moonbeam
39704457,56:59.0,1677351419,0x721f4459fedc170ac6ec06b17e8d41bd3aa71ca7791050d04b2748e18845e1ae,0x9052327281ad816e5ad04041be8c1bcb28ad5a0c,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,1222565,axlUSDC,Moonbeam
39025838,34:22.0,1675791262,0x7d2d666728be395dad1932be2f44ab5d208d71808d15945129513d365a31d739,0x20574c8e055b21f0fd18b7d9bd49ebb0c9734722,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,1998721,axlUSDC,binance
39426889,48:58.0,1676713738,0xa36ff0f8364175eb44ffade24fb87fad49747baddf627c4db9a17833acc03c1e,0x636b758de95698d8bd393918a323a26ca0d43201,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,244932246,axlUSDC,Fantom
38904208,47:12.0,1675522032,0xe1b2605309961df4fb060a0fa48ea0ad5005d56585d2140e0bf55e8ed9a97a2e,0x2d4a165269c47a459f72337bbd9152f5f5575b4a,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,50074959,axlUSDC,Fantom
37860034,52:06.0,1673261526,0x1b0b281d0d13a8475d71bfc9b2deafd2a3a9d0110637eb8b42e1845be03d0e82,0xb13cd07b22bc5a69f8500a1cb3a1b65618d50b22,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,500000,axlUSDC,Arbitrum
38970791,46:35.0,1675669595,0x34dda5c16c48d6f77b5f8e2d5ad24146761531e4693c90806ec9ea73825a724a,0x67a0adbf0849067200d0346926762e4efb417125,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,37974033,axlUSDC,binance
39041720,16:05.0,1675826165,0xe4228c908bcf5f7a97478ee186ca0a777556271fdb26e879b8d4ead9bc33fdf0,0x7dbd0f75aa91c757ae6564d41dd59669023d57a4,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,100043,axlUSDC,Fantom
39010769,24:45.0,1675758285,0xd032e43e6beb742f0ed9012c54de04abcbe678a1336741a607bdd9e1cf93eaa5,0x573e062b9c61d3608ed4100dc3528e9bf55a74ee,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,1000413977,axlUSDC,Avalanch
37594049,51:16.0,1672689076,0x4bf10bad36be0ab27a0315f95feace332960d7769fdd2de47a94f06311e38c26,0x7976801d47982d72697998c75aa878b737151ed7,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,1561173,axlUSDC,Moonbeam
37975764,30:01.0,1673508601,0x19cccee5a7de33c587954d5c922762559f6a62b4735fd6c09bf3e776cb28d4aa,0xb13cd07b22bc5a69f8500a1cb3a1b65618d50b22,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,30000000,axlUSDC,Arbitrum
36258484,39:57.0,1669822797,0xf436903c8805b90e1cc330e946856efe6bc6626634785bfdd10355b104964a7f,0xb9f3b3809b730d436896e76aeb9c363c9de7954d,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,998517,axlUSDC,Avalanch
39055236,34:19.0,1675856059,0xb9cb0d28301ff0f05fffb5925b663d3b59e1c28aab55a867f6cc7d960715f9b1,0x70e6e6198fcf29b88202cc5c511f57e48d4c2222,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,4262735,axlUSDC,Fantom
39403534,17:25.0,1676657845,0x266d58c501b2aa3c5bda64e033a56fa815bea10d2a86aa70b929dc49d44e2e87,0xf6ebaa67e2fc02f28035729943dc35d02aeac724,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,342810332,axlUSDC,Avalanch
39801918,18:58.0,1677579538,0x608a4c74b756e6ed48caac00c0bfe6ecd0df4388d232397cdcfbb9d2408ec3cd,0x417ac092595ccadabbb11086c020d16f14284fb8,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,12078735,axlUSDC,binance
39651511,27:18.0,1677230838,0xf6596f338d2f17f55263a5fd4acc2db9192d14a402e15ce53134a5b55eeb0a0e,0xb4bbcd6408756dc719087cc4b8549ca73f110a92,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,49838338,axlUSDC,Moonbeam
39676166,19:17.0,1677287957,0x776cb45ba7d73797855b0f63372b1e658b387cbb93274004d9cfa1b533ed84e2,0xfe6bc03f7dc107cfa59d5d15871215e968667f51,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,180664677,axlUSDC,Fantom
39055235,34:17.0,1675856057,0x646fdf560325bb037e51db9df49a781ef97bb2f2126d3424c62110b628610dc7,0xce8ee31fbd268db0dbf34a91aab4c9bb40ae4444,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,4262821,axlUSDC,Fantom
39437471,43:26.0,1676738606,0xad6be555baffabce9e96758b7387840a0ee04e8c5fecbb349841f31e12ea21a1,0x2d4ba962f08688f5b92dcc52a76664b470d28be6,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,119169472,axlUSDC,Moonbeam
39531908,12:16.0,1676945536,0xa3cbefffe9bf389b178276ab7ac0aa85855dd56451f8a3c3d573dc7dcb6ae56a,0x7dbd0f75aa91c757ae6564d41dd59669023d57a4,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,1777088,axlUSDC,kujira
37116899,47:05.0,1671666425,0x1963d3145c904f9ff036e515ece6bb5fbb37dc6dd474f6fbf3ba30edc122773d,0xb13cd07b22bc5a69f8500a1cb3a1b65618d50b22,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,500000,axlUSDC,Polygon
39483265,38:11.0,1676839091,0xfe7546c228388e00b8f147f15c50da6a32ee4a79426d480ad1ea81dc1080d6b4,0xaefdbc9f526f676865cb0b113a2486423081e62d,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,15463940,axlUSDC,Moonbeam
39246662,20:22.0,1676294422,0xf13119e81062c6eeacc1637bf54a13c364ab5bb3bf9146d13a5878c29c667ace,0xb38a90f14b24ae81ec0b8f1373694f5b59811d8a,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,9951179010,axlUSDC,Moonbeam
39770739,29:21.0,1677508161,0x62adde3a3e93b3e11b64e26e66dd45983892139569ef0ac5c92b0cd9311c66bd,0x34c131566ed45352ba74873ad890e734e17ec020,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,4995161,axlUSDC,binance
39154403,46:55.0,1676076415,0x0769ad86a40a62f1b0508b9fa3f34baa9e949d7eee95a412a0003c64e2a69285,0x638a8d6d66eae8f68ee75ace98fe2a44312ce471,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,725756214,axlUSDC,Fantom
38805703,13:52.0,1675304032,0x402b5e96e0145d42f7f1cc7cae228f9558d5c5a30be70bf79d3ce4e383fea8b8,0xd73405af9eefad3e5ad6de1f8ef7ec709b0d223f,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,122591,axlUSDC,Moonbeam
37082084,23:10.0,1671592990,0x768ebb1040d434d7c6efbcd83f745aa46ab714c3f86e26c28d22dfba0e779d8b,0xb13cd07b22bc5a69f8500a1cb3a1b65618d50b22,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,500000,axlUSDC,Polygon
36340125,52:25.0,1669996345,0x46d7935e4431dc08cd1cfd0fd4d1f97e36f4d9706797746f95b504524714ace2,0x61be3ab867c83c04f156492eb487b13fc9a44583,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,4575318,axlUSDC,Avalanch
39385791,45:30.0,1676616330,0x787900864f34ba542eb5a48b3a511bd679ecc5143706eaf1d0d63e23bc5a1313,0x77c66d0457b6bd390c1824b3e44d6f9c31fa4166,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,1118944,axlUSDC,Avalanch
37134426,13:18.0,1671703998,0x22c208649eed3933f319e63267a80b2935176af7cea23e52a0945d58ffd9f157,0xb13cd07b22bc5a69f8500a1cb3a1b65618d50b22,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,500000,axlUSDC,Moonbeam
38871208,26:07.0,1675448767,0x29a665b5d7102a30e0ad7059170d7350ad50bffdba7b6e7f334f90785348c479,0x9a657c72d6e7f014df2e0d84a37259ee4a012d62,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,1222704,axlUSDC,Moonbeam
37170584,51:13.0,1671781873,0x63b851e85d533459589bfc627d8bcd8e08889996d34ae6b0bd4b6188de559abd,0xb13cd07b22bc5a69f8500a1cb3a1b65618d50b22,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,500000,axlUSDC,Moonbeam
38970729,44:16.0,1675669456,0xb3efa70b417ea676a9eb765c4d0f8021472d26b7eff4196e66ed5e563f23d798,0x9602ec989dfdef93128d26512b531d2be76cce8d,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,36780929,axlUSDC,binance
38195783,52:37.0,1673967157,0x84c9e93b348e5f86c75fd3a3582f6f9f3c435010d8aa372273807f8c7d67f2b2,0xc0ad39510aa162d0c10428b705172e331be8f498,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,2997402,axlUSDC,Avalanch
