BLOCK_NUMBER,BLOCK_TIMESTAMP,TIMESTAMP_SECONDS,TX_HASH,EOA,TOKEN_ADDRESS,TOKEN_SYMBOL,RAW_AMOUNT,DESTINATIONCHAIN
16690257,38:59.0,1677145139,0x889f01893f53669a1559177f6c751571d7cab7b7f2bab63a596bfaf715a62f12,0xc2e265a5842ac211ad2196b3fd795550fa19efa6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,19968932,Fantom
16473026,16:11.0,1674519371,0xdb68d433c48ad6089357d254c4824d6d5e603328562dbf182483716282220101,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,16222,Arbitrum
16211525,17:59.0,1671365879,0x3698a1c973102961c21b4c0243b2ebe4283c53c9d859c19396ad8f7c650ff135,0xb9f3b3809b730d436896e76aeb9c363c9de7954d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,500000000,Avalanche
16472965,03:59.0,1674518639,0xca9605bd6a68b29d9fe61c1ae79cf5a81f2577c2bcf46dcae36e85b93cbef8b6,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,16222,Arbitrum
16736545,49:47.0,1677707387,0x0bc772e36b5429d93a7c44fc7b01e9d1d021d7d26c1ff8ac7268a1e5815b4d6b,0x81122384f4e9f50d66b8271f6d86c69c2fabfccc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,88753548,Fantom
16650247,37:47.0,1676659067,0xe0095582f514b08cae83a3245d464c8f98c66ebc62842029c1c60464f5038fa9,0x6c6b14d1666420b09ead3019f9e6ba86bd02834c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,2000000000,Fantom
16546385,11:59.0,1675404719,0x802f00befe0fe16f592a6aa39bf7ee1d1b6f13ad6bf607b9e1c9af8c0a023d8c,0xccb8af0b22b1e9cf4846033c921f1c5c5755e881,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,500000000,Fantom
16650267,41:47.0,1676659307,0x4bee428d9dcb76553ef112010efbff937893103cd98ba26f339be0dfe36cfffb,0x7fa222dc2564327f73c889f5e5337879f37de4cd,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000063843,Fantom
16533656,25:35.0,1675250735,0xf61f5dcf6bc3b2a21f50af0071b222a5bf831b1e3c9a0ea4656a9bee5efa6f35,0xa9f91449317d6abd480a11f1312bbc173d25fad3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,440377941,Moonbeam
16729765,57:47.0,1677625067,0x544940452485e45054053a14f03e83d675358a85e0f951da28d9ceb551d2b46d,0x47515585ef943f8e56c17ba0f50fb7e28ce1c4dc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,9999137580,Moonbeam
16464129,27:11.0,1674412031,0x94b23c86bf55bce156e2efadde3b5cceaf167beab129242b5c6f5ecc916b5585,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,165384,Polygon
16650349,58:11.0,1676660291,0xaf5432e33b060f62d807c8ec8014a6153c84b6bed6f8e472019df18312b75a23,0x34844cd9b8c71f408ac339c53a522841fde07b80,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,151915363,Fantom
16464123,25:59.0,1674411959,0x8f0aadf8cb751443f98e658bd3aa9c74dced155772ad00c9ab0f135bdd4832d3,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,100000000,Avalanche
16501933,09:35.0,1674868175,0xa61db471e48098ea81900fd23bf4ce29608c3858fd4db0a190d9411fb7a96488,0xa57adce1d2fe72949e4308867d894cd7e7de0ef2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000,Avalanche
16500889,39:47.0,1674855587,0x0342918e805999db91f4b4cfceb266e867f6fe46fac70c6b5b9699bc4bf73a1c,0x8af962c13411f10214d5b50e4beacec42f37c537,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,3193092,Avalanche
16659290,11:23.0,1676769083,0xd2f0f7f3e4a96af814470d8b121241b666dd13cc476856911967f11b5244ae33,0x76b957e552d6dabd05ea6c4a1caa090f1dab97aa,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,101500960,Polygon
16096195,21:59.0,1669972919,0x27cc1a9140a5908fd1786db247dffd526cb795b70ac607606e186ee13d8fb8a4,0xb9f3b3809b730d436896e76aeb9c363c9de7954d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,2545662,Avalanche
16096081,58:59.0,1669971539,0x33bdb4ad8aeb379bedbbc63a0725ef286cbbee37123884cb073b9dc23a274945,0xa48ede22744a055bfa5ea4be441742299c684efb,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1272369,Polygon
16666206,30:11.0,1676853011,0x02b6c45d8fedd3b0f737dae063024183bce8e31956ec696fea78e19b04e50200,0x9b982f5879705752f7e48ebf0fe1e4937e85ae0c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,10000000,Moonbeam
16096205,23:59.0,1669973039,0x97807857925cb66a11df65127f874b7ba51eee0d28065b91481cb9caca66b6cb,0xb9f3b3809b730d436896e76aeb9c363c9de7954d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,3818522,Avalanche
16716509,18:11.0,1677464291,0x1bb0c2b861ba704fb4cd7d85d5743512be06980dd6423adf64e3af20ba574915,0xaa177a35757c29dab5f9d780b61086171a7504d2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,500026713,Moonbeam
16716318,39:11.0,1677461951,0x1b0b8f755ee9477cf1ee53e229e277043880f6d228af43ba5536b290090377fe,0x64d196e9cc62ec70ca0379dfc38ccbff344dd38b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,500000000,Polygon
16096216,26:11.0,1669973171,0xf409bfc6c62fdb4ae66f339d572f9c9af9108790f1135b02ca291c585b4ea048,0xb9f3b3809b730d436896e76aeb9c363c9de7954d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,3819051,Avalanche
16172352,58:23.0,1670893103,0x3edb632deb596016ef7b30577599a1ece3024c6e1d622b591c5bf9fd1cbc1a5c,0x3e897ff1aec9a7b13538f628495fbd90fb0669ff,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1269153,Polygon
16172356,59:11.0,1670893151,0x0f1a35b5602ab21de109d87f6dddcfa30c8d145b12a16bed45631e5b446b9e4e,0x3e897ff1aec9a7b13538f628495fbd90fb0669ff,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,12691,Moonbeam
16617001,58:23.0,1676257103,0x5c2ca93be4537d8f2c94fca3b59ee0e65cc7d87b97cf9f5413628291b77b7ce3,0x76d4b0812445ace8db83031e495e6997542edc48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,20006289,Avalanche
16619043,48:59.0,1676281739,0x6051bb7cff9828cb12388fd4672d9777d75d42da27ed449b6a87ef4f47d46e70,0x32535ffe5bc0b1b62ba23e09b46aeb06e3ed2964,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,148078096,Moonbeam
16706746,22:47.0,1677345767,0x3e24b3ce8090822b61fd7105793ccbd1d45b6950fcea52ae912446d812c727f2,0xbaeeb113dc6fc6a67b5a0bcb8154c6b71081d3b9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,9999974200,Moonbeam
16537641,47:47.0,1675298867,0xb200be84fb5fc8a71fb1b545c5d92995e6aa65ac0c01728e5045078f5489272e,0xfc5bf526b6670cb8d35ceb3b84fbf90fdd319528,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,33680503,Polygon
16717076,12:23.0,1677471143,0x61b4ce6fd9d4282f2ae1deba7686b1d82a170a48bdba2ff203c6c163554cb3f1,0xe8181f3facb0f27089ac2929c6e4447f65361286,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,277720489,Moonbeam
16675270,04:11.0,1676963051,0xf80999a9e0ca2d1d018c5146e7f7d579a7f436d756535e20d014f8fc76f2ec78,0xe76a110c64943ba6ada89847bf5ee070a8f23766,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,3398387393,Moonbeam
16623347,14:35.0,1676333675,0x8d1543660cd42b82995c2aab9256e573b7df2d265e6a20e1e73754c204eb3c88,0xb21b12411f05e798afb4768630d3ae4bee2eaffc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1653742137,Moonbeam
16664159,36:23.0,1676828183,0xba39e38e4c05b88fa7fb7b83868c1c2a06e24a82d8bf8db179045476af7e6bc1,0x0aafbeb8ad1cbc7780eb1db2cb71fa23bfa4554b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,686070570,Fantom
16574508,25:11.0,1675743911,0x6e771a5325986a45095e116a633f97df1be8a9f19831bb29a274bfd6ad3b4907,0x88e18c2409aff787dce18b2070be6998a3075057,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,300070049,Polygon
16690068,00:23.0,1677142823,0x88bd0b2531952e3baa641be0dea0a0a719655911eb5e5f8912b85d8e72b53c23,0x18ebb5fb18aa993a1388f7ebd70f95effd599175,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,42178060,Moonbeam
