BLOCK_NUMBER,BLOCK_TIMESTAMP,TIMESTAMP_SECONDS,TX_HASH,EOA,TOKEN_ADDRESS,RAW_AMOUNT,TOKEN_SYMBOL,DESTINATIONCHAIN
24035947,43:48.0,1671860628,0xc5024996116d9b2d9c5f4ff9b47ba0fd9d7700513bf8a242b40917b71b161426,0xb13cd07b22bc5a69f8500a1cb3a1b65618d50b22,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,100000,axlUSDC,Fantom
24432240,21:33.0,1672680093,0x11f6337ed3c77894a9b274eadca70e9d029638335b9fd5033df0c98788893efa,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,11137,axlUSDC,Arbitrum
24876087,20:20.0,1673590820,0xeb659496fb0cf9a6c64deeba5a406442e2f2b317857dd49833bdf2013c03508e,0x7dbd0f75aa91c757ae6564d41dd59669023d57a4,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,764153,axlUSDC,Moonbeam
23001788,10:09.0,1669745409,0x1d83cfa52f1fbef5e3d867c23a03d951f3d64dc7d24981f0f7da4946f920054f,0xdc89d549cc3a34c5657d7b622e8b34b86d5debc1,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,6176480,axlUSDC,Polygon
24965984,38:35.0,1673771915,0x30e17e486e0a862269e2d7630267b5ee913091307dc007c2782ba9afc28384e3,0x3e897ff1aec9a7b13538f628495fbd90fb0669ff,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,16079963,axlUSDC,Ethereum
23252570,12:38.0,1670260358,0x5926c90d40bcd5b5e77dea57f943f9b9047e9c6057911f0b538ca81ddeaaf5e6,0xb9f3b3809b730d436896e76aeb9c363c9de7954d,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,910024,axlUSDC,Moonbeam
24190282,47:07.0,1672181227,0xd3e17b338149f71b1ad6566ee77e53b0ac3d4df41a10c901c8720ee34af78049,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,11575,axlUSDC,Fantom
25495571,09:38.0,1674853778,0xcb54398388ddde6ac455b9f9fcf43018a63505affa5a6236f0a0a2d29697dec7,0xa57adce1d2fe72949e4308867d894cd7e7de0ef2,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,1952794,axlUSDC,Axelarnet
25379612,22:26.0,1674616946,0xc8deee7fdc2b6657c3601857a1ead41e1feaf642955a702920b127b3a48444e4,0x8af962c13411f10214d5b50e4beacec42f37c537,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,505206,axlUSDC,Arbitrum
25281843,52:41.0,1674417161,0xc55621d9c6c1342cc57d103fcd1e511aa82fca896cd69d7f8006c4f16956d8eb,0x7dbd0f75aa91c757ae6564d41dd59669023d57a4,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,178927,axlUSDC,Polygon
